log_id,user_id,movie_id,device_id,watch_date,watch_duration,watch_time_slot,liked,rating_given,completed
10192,33360,106,334,2024-06-12,87,Night,No,3,True
10193,3515,1191,2332,2024-06-24,146,Night,Yes,4,True
10194,24792,211,73,2024-11-04,116,Night,Yes,5,True
10195,24395,1512,850,2025-02-14,165,Evening,Yes,5,True
10196,12662,662,48,2025-01-19,16,Afternoon,Yes,1,False
10197,29437,1874,2387,2024-02-03,56,Morning,No,4,False
10198,29703,1458,3000,2024-11-25,180,Afternoon,No,2,True
10199,25866,1933,1112,2023-08-03,167,Morning,No,1,True
10200,39945,1033,847,2024-10-31,50,Evening,No,4,False
10201,21510,1954,1536,2023-11-17,19,Afternoon,No,2,False
10202,19198,108,2793,2025-04-22,144,Afternoon,No,3,True
10203,4097,1468,2209,2024-10-12,85,Morning,No,1,False
10204,31108,1172,1409,2024-07-15,15,Afternoon,Yes,5,False
10205,21252,1012,1759,2023-12-01,96,Evening,No,3,False
10206,6041,1112,1714,2024-06-01,43,Afternoon,Yes,5,False
10207,19634,1416,1824,2024-08-01,100,Night,No,2,True
10208,14003,370,2396,2025-04-28,89,Afternoon,No,5,False
10209,11703,370,1445,2024-12-06,42,Night,No,5,False
10210,3519,1452,1129,2023-10-20,60,Morning,No,1,False
10211,6060,1756,77,2023-12-02,88,Night,No,4,True
10212,1181,325,516,2024-01-03,10,Morning,No,2,False
10213,30278,1881,1589,2024-12-13,87,Evening,Yes,3,False
10214,9401,1889,1312,2024-01-18,20,Evening,No,5,False
10215,20616,1170,2989,2024-08-07,43,Night,Yes,5,False
10216,14064,261,1491,2024-09-23,80,Afternoon,No,4,True
10217,28419,1333,2048,2024-10-02,152,Afternoon,No,5,True
10218,13049,1179,1907,2023-07-10,180,Morning,No,4,True
10219,13743,904,2088,2025-04-12,52,Afternoon,No,3,False
10220,29827,1321,128,2023-11-28,72,Night,No,5,False
10221,8925,956,2333,2024-04-20,57,Evening,No,2,False
10222,21057,1148,1774,2025-06-05,102,Morning,Yes,1,True
10223,19099,1528,2885,2024-04-16,60,Morning,Yes,3,False
10224,36170,818,2279,2025-03-02,89,Night,No,5,False
10225,26006,964,1753,2025-04-22,146,Morning,No,3,True
10226,28018,1244,2840,2024-09-07,49,Afternoon,No,4,False
10227,31086,876,568,2023-09-12,94,Night,No,2,False
10228,15187,666,1182,2023-10-18,10,Morning,Yes,2,False
10229,16673,929,1297,2024-11-19,24,Night,Yes,2,False
10230,31066,1413,358,2023-12-08,135,Morning,Yes,4,True
10231,18651,586,929,2024-06-23,36,Evening,No,3,False
10232,25039,196,2246,2024-09-12,167,Evening,No,4,True
10233,20609,778,1454,2024-12-10,78,Morning,No,5,False
10234,36779,158,337,2024-03-06,78,Morning,Yes,5,False
10235,1096,644,303,2024-06-05,165,Night,No,2,True
10236,25311,1158,164,2024-10-30,68,Evening,No,4,True
10237,26769,395,958,2025-02-20,141,Night,No,4,True
10238,23133,216,1117,2024-01-14,156,Evening,Yes,5,True
10239,32918,1742,531,2024-12-31,12,Evening,No,2,False
10240,28655,254,2043,2025-05-19,37,Afternoon,No,5,False
10241,22228,99,1642,2024-06-22,11,Evening,No,5,False
10242,6206,713,2844,2023-10-06,159,Night,Yes,5,True
10243,7498,306,522,2025-05-30,180,Afternoon,No,1,True
10244,9201,1323,2780,2025-03-12,12,Night,Yes,1,False
10245,15039,1125,1116,2023-11-21,21,Afternoon,No,2,False
10246,36198,1494,1654,2023-09-10,78,Night,Yes,5,False
10247,902,632,1273,2025-03-26,174,Evening,Yes,2,True
10248,5695,1077,2583,2024-08-09,59,Afternoon,Yes,4,False
10249,17565,225,1181,2024-02-03,145,Afternoon,Yes,5,True
10250,16790,1253,2068,2025-05-27,77,Night,Yes,2,False
10251,24461,1450,111,2024-05-22,162,Night,No,3,True
10252,4503,836,1990,2023-08-28,83,Afternoon,Yes,4,True
10253,15043,882,1647,2024-04-27,163,Afternoon,No,3,True
10254,35936,289,840,2025-02-28,72,Afternoon,Yes,5,False
10255,19422,171,220,2025-02-27,152,Morning,Yes,4,False
10256,2139,1251,2769,2025-05-16,68,Afternoon,No,2,False
10257,31674,650,445,2024-03-15,49,Morning,Yes,1,False
10258,34897,735,282,2025-04-13,107,Afternoon,No,4,False
10259,30810,1504,2298,2024-12-01,71,Morning,Yes,3,True
10260,34708,1784,214,2024-04-20,161,Afternoon,No,4,True
10261,10282,1158,2200,2025-04-29,94,Evening,Yes,2,True
10262,9593,490,269,2024-06-18,149,Night,Yes,2,True
10263,28620,268,1032,2023-10-10,90,Evening,Yes,4,False
10264,23623,248,1776,2025-05-25,111,Morning,Yes,1,True
10265,37456,315,390,2025-05-25,43,Night,Yes,5,False
10266,12712,1292,738,2024-10-14,107,Night,Yes,2,False
10267,25984,1076,2152,2024-08-09,50,Evening,Yes,2,False
10268,37983,456,1057,2024-10-06,175,Evening,Yes,4,True
10269,14263,172,1623,2024-04-10,7,Evening,Yes,1,False
10270,15017,937,1917,2024-02-23,21,Night,Yes,4,False
10271,12473,1788,877,2024-10-22,144,Afternoon,Yes,3,True
10272,14757,1287,1262,2023-08-24,158,Morning,No,2,True
10273,12940,1284,884,2024-02-06,112,Morning,Yes,2,False
10274,36272,1221,2292,2023-09-12,138,Morning,No,2,True
10275,7647,626,1756,2025-01-31,125,Afternoon,Yes,2,True
10276,35892,330,2595,2023-12-01,40,Morning,No,5,False
10277,18273,714,449,2024-12-22,12,Evening,Yes,1,False
10278,23240,355,2574,2023-07-31,17,Evening,Yes,3,False
10279,26227,1930,2877,2023-08-22,104,Night,No,1,False
10280,16829,1436,2804,2023-06-28,179,Morning,No,3,True
10281,33638,767,1094,2024-10-06,142,Evening,No,2,True
10282,4814,783,55,2024-02-09,18,Night,No,5,False
10283,27885,658,1710,2023-06-22,90,Morning,No,4,True
10284,33664,296,2599,2025-03-27,36,Afternoon,No,5,False
10285,17328,100,2313,2023-10-24,26,Night,No,4,False
10286,8887,803,1462,2024-07-03,115,Morning,Yes,2,False
10287,9142,1446,1989,2024-06-23,34,Morning,Yes,4,False
10288,21037,1779,191,2024-10-15,103,Night,Yes,5,False
10289,13410,142,416,2023-07-23,169,Morning,Yes,1,True
10290,12884,435,2043,2023-11-11,49,Afternoon,No,2,False
10291,25232,304,72,2023-12-04,48,Evening,Yes,1,False
10292,13895,838,1791,2024-01-25,139,Morning,No,5,True
10293,39548,1749,124,2024-01-10,174,Night,Yes,1,True
10294,2791,42,671,2024-12-08,92,Night,No,1,True
10295,17807,1722,77,2024-05-01,18,Evening,Yes,5,False
10296,3274,1205,1562,2025-06-07,88,Evening,Yes,1,True
10297,8593,139,2782,2024-01-08,19,Morning,No,3,False
10298,1910,139,540,2023-10-05,57,Morning,Yes,3,False
10299,28616,130,207,2025-04-05,37,Morning,No,1,False
10300,35072,755,1687,2024-03-03,60,Afternoon,No,3,False
10301,25900,607,1570,2024-06-22,20,Afternoon,Yes,3,False
10302,15548,1189,1318,2024-07-05,77,Evening,Yes,1,False
10303,25413,389,375,2023-12-25,10,Afternoon,Yes,4,False
10304,25367,59,705,2024-10-14,180,Morning,Yes,4,True
10305,14856,1570,361,2025-04-17,167,Night,Yes,3,True
10306,37218,1708,2619,2023-10-06,46,Evening,Yes,1,False
10307,26548,1032,113,2024-04-21,83,Afternoon,No,3,False
10308,16412,1853,1868,2024-10-26,19,Morning,No,4,False
10309,17518,444,1916,2025-06-10,138,Evening,Yes,4,True
10310,3925,1442,2884,2024-03-18,144,Afternoon,No,2,True
10311,22104,1413,460,2025-03-25,141,Afternoon,Yes,5,True
10312,27136,50,1650,2025-03-12,25,Night,No,4,False
10313,29113,1398,1079,2023-11-10,156,Afternoon,No,3,False
10314,16635,453,337,2024-09-20,16,Evening,No,2,False
10315,24765,1330,705,2023-09-28,37,Morning,Yes,3,False
10316,28315,57,153,2023-06-24,99,Afternoon,Yes,1,False
10317,871,1955,797,2024-11-30,131,Morning,Yes,5,False
10318,37864,426,1185,2024-06-18,157,Afternoon,Yes,4,True
10319,8237,119,1166,2024-02-11,125,Morning,Yes,3,True
10320,21951,1070,1115,2023-12-03,86,Night,Yes,5,False
10321,10152,649,912,2024-08-26,149,Evening,No,1,True
10322,637,1035,2120,2024-04-28,73,Morning,Yes,3,False
10323,9077,413,1104,2024-03-27,67,Morning,Yes,3,False
10324,29774,602,1766,2025-01-07,87,Night,Yes,1,False
10325,11148,498,436,2023-08-23,15,Night,No,5,False
10326,28563,926,2292,2025-05-02,66,Afternoon,No,4,True
10327,17819,1191,2464,2025-03-06,152,Morning,Yes,3,True
10328,12399,401,1185,2024-10-10,102,Night,Yes,5,False
10329,28439,1699,2684,2023-10-12,110,Evening,Yes,5,True
10330,14168,663,2315,2024-11-18,140,Night,No,2,True
10331,16750,1683,2397,2025-02-08,147,Afternoon,Yes,1,True
10332,12673,1982,446,2023-10-26,87,Evening,No,4,False
10333,22458,881,2081,2024-03-19,132,Evening,No,1,True
10334,26466,484,1088,2025-05-20,42,Night,Yes,5,False
10335,16389,937,1351,2025-05-26,150,Afternoon,Yes,1,True
10336,517,1961,1269,2025-05-23,90,Morning,Yes,1,True
10337,2740,9,1032,2024-04-12,70,Morning,No,2,True
10338,20057,1236,371,2025-05-18,75,Night,Yes,1,False
10339,30781,859,1756,2024-10-10,142,Evening,Yes,2,True
10340,1125,1768,957,2024-03-14,101,Morning,No,4,True
10341,26423,343,1821,2024-09-29,114,Afternoon,Yes,4,True
10342,38884,451,2206,2024-10-10,43,Evening,Yes,1,False
10343,39537,73,2116,2024-09-22,19,Afternoon,No,3,False
10344,15871,1354,990,2023-08-10,15,Evening,Yes,4,False
10345,39970,1331,130,2023-06-25,172,Evening,No,5,True
10346,1214,1861,2900,2025-04-22,26,Morning,Yes,4,False
10347,6920,1164,888,2025-04-14,45,Night,Yes,3,False
10348,22633,850,814,2024-04-26,175,Night,No,5,True
10349,23558,1012,673,2024-06-02,176,Afternoon,No,3,True
10350,10836,1159,1512,2024-02-01,68,Afternoon,No,5,False
10351,23967,1252,455,2025-03-07,14,Night,No,2,False
10352,27455,880,552,2024-08-30,56,Morning,Yes,4,False
10353,12221,832,214,2024-12-05,150,Morning,No,1,True
10354,28172,1046,725,2023-12-17,146,Evening,No,4,False
10355,28655,371,286,2024-11-07,36,Morning,Yes,1,False
10356,34393,1956,823,2024-08-24,70,Morning,Yes,2,False
10357,36727,1733,2975,2025-03-05,13,Night,No,1,False
10358,12552,287,1055,2023-11-19,132,Morning,Yes,4,False
10359,38656,1491,1594,2024-03-13,62,Night,No,4,True
10360,31733,1343,1531,2023-12-10,69,Evening,Yes,3,False
10361,27660,394,1451,2024-12-25,60,Evening,Yes,1,False
10362,7273,1316,2982,2023-12-21,13,Afternoon,Yes,4,False
10363,28622,1748,2759,2023-09-13,6,Afternoon,No,5,False
10364,10891,1707,2489,2024-03-17,84,Evening,No,1,False
10365,6987,1904,1719,2023-12-23,112,Evening,No,4,True
10366,11035,96,1673,2024-08-17,116,Evening,No,4,False
10367,8454,88,1298,2025-05-22,45,Afternoon,No,2,False
10368,32009,82,182,2024-07-12,33,Afternoon,No,2,False
10369,26903,613,260,2023-07-06,21,Afternoon,Yes,4,False
10370,30170,892,2640,2024-12-07,106,Night,No,2,False
10371,28161,641,2976,2025-01-26,63,Night,Yes,4,False
10372,2700,220,768,2025-04-21,136,Evening,No,4,True
10373,36654,231,2376,2024-08-28,123,Morning,Yes,4,True
10374,11560,1370,791,2024-07-10,70,Afternoon,Yes,2,False
10375,4387,371,2481,2025-01-05,26,Night,Yes,3,False
10376,28895,884,1384,2024-12-01,131,Afternoon,Yes,1,True
10377,23437,1923,2050,2023-09-05,95,Afternoon,No,1,False
10378,6122,1150,2344,2024-05-01,39,Evening,Yes,2,False
10379,28107,441,1035,2024-09-29,54,Afternoon,No,5,False
10380,29561,431,1685,2023-11-03,151,Afternoon,Yes,1,True
10381,25550,1257,2293,2025-06-20,139,Night,No,4,False
10382,862,572,161,2024-05-14,148,Afternoon,Yes,2,True
10383,12742,1832,2293,2024-02-06,42,Evening,Yes,2,False
10384,115,1768,1145,2024-01-02,25,Morning,No,1,False
10385,22450,107,1327,2023-08-27,31,Evening,Yes,3,False
10386,2959,459,583,2024-03-29,135,Evening,No,4,True
10387,12035,977,37,2023-07-11,134,Evening,No,2,False
10388,7224,1573,2441,2024-09-11,47,Night,No,1,False
10389,22096,1734,2792,2023-12-22,13,Night,Yes,3,False
10390,38744,1173,2258,2025-05-27,170,Morning,No,1,True
10391,20361,1537,1160,2024-02-21,39,Night,No,4,False
10392,26342,1358,986,2023-09-10,96,Night,Yes,4,False
10393,19902,252,1129,2025-03-01,104,Afternoon,No,3,True
10394,12091,1042,1400,2025-05-30,65,Evening,Yes,3,False
10395,23524,901,1727,2023-08-05,30,Morning,Yes,1,False
10396,12004,1042,713,2024-01-18,106,Night,Yes,4,True
10397,27114,849,1623,2024-08-08,167,Afternoon,No,4,True
10398,6463,799,1856,2024-09-29,29,Night,No,4,False
10399,15674,299,1261,2024-07-24,105,Morning,No,3,True
10400,17536,1305,90,2023-10-28,81,Evening,No,3,True
10401,26887,1516,1614,2024-06-10,169,Afternoon,Yes,2,True
10402,21919,1749,92,2024-07-30,119,Night,No,1,False
10403,14636,141,1179,2024-11-12,125,Afternoon,No,5,True
10404,17559,1495,2557,2023-07-10,124,Night,Yes,2,False
10405,1878,49,512,2024-06-01,28,Night,Yes,5,False
10406,39935,1431,2746,2024-09-20,131,Afternoon,No,4,False
10407,24304,1344,1729,2024-11-03,167,Afternoon,Yes,2,True
10408,14488,880,1086,2024-11-19,169,Afternoon,Yes,4,True
10409,5335,1926,497,2024-08-21,121,Morning,No,3,True
10410,20331,1494,2665,2024-02-06,131,Afternoon,No,5,False
10411,10555,554,919,2023-09-17,61,Afternoon,No,5,False
10412,19308,1550,2790,2024-09-21,104,Night,Yes,2,True
10413,37217,984,200,2024-03-09,135,Evening,Yes,5,True
10414,39877,1979,1844,2023-12-02,93,Afternoon,Yes,1,False
10415,18995,1190,538,2025-04-19,82,Evening,Yes,4,True
10416,14935,423,344,2025-05-06,101,Afternoon,No,5,False
10417,31260,1577,233,2024-03-07,162,Night,Yes,2,True
10418,15387,309,446,2025-04-11,20,Evening,No,5,False
10419,31239,1123,575,2024-06-01,40,Morning,Yes,3,False
10420,16356,759,1777,2025-01-20,177,Afternoon,Yes,4,True
10421,20272,943,1673,2023-10-26,131,Night,Yes,5,False
10422,405,435,1022,2023-12-13,151,Afternoon,Yes,5,True
10423,23157,262,1028,2023-10-15,37,Night,Yes,2,False
10424,7613,1552,602,2025-02-17,130,Night,Yes,2,True
10425,5603,1865,1250,2023-07-10,12,Evening,No,1,False
10426,1366,1539,1857,2024-10-12,116,Afternoon,Yes,1,False
10427,29541,1436,634,2024-05-14,133,Morning,No,2,True
10428,24339,1803,2481,2025-06-04,111,Morning,No,3,False
10429,18932,76,2651,2024-09-24,150,Evening,Yes,2,True
10430,21153,1479,474,2024-10-23,172,Evening,No,3,True
10431,767,854,478,2025-06-07,66,Evening,Yes,3,False
10432,31382,890,485,2025-02-22,84,Night,No,2,False
10433,12464,274,1804,2024-06-16,124,Morning,No,1,False
10434,18905,1109,502,2025-04-10,23,Night,Yes,3,False
10435,38607,421,442,2025-03-24,129,Evening,Yes,1,False
10436,16960,756,1959,2024-05-31,160,Morning,No,2,True
10437,4813,1389,189,2025-06-13,114,Afternoon,Yes,4,False
10438,21510,2,168,2025-03-08,169,Afternoon,No,2,True
10439,9162,497,168,2024-01-16,85,Evening,Yes,4,False
10440,11688,1655,84,2023-07-01,156,Evening,No,2,True
10441,38645,112,1280,2023-10-14,41,Afternoon,No,3,False
10442,16700,792,1464,2024-06-01,164,Afternoon,Yes,2,True
10443,4023,127,2754,2023-09-13,87,Evening,No,1,True
10444,22926,1189,324,2025-03-31,89,Afternoon,No,5,False
10445,28310,445,1113,2025-03-20,163,Night,Yes,3,True
10446,32988,628,2993,2024-12-11,42,Night,Yes,5,False
10447,37509,1132,662,2023-12-05,173,Night,No,5,True
10448,14951,1336,1743,2025-02-24,102,Afternoon,Yes,4,True
10449,16410,1256,1037,2023-08-25,40,Night,Yes,2,False
10450,32800,370,686,2023-11-10,12,Afternoon,No,3,False
10451,5244,1314,2279,2024-04-27,166,Morning,No,2,True
10452,29591,795,327,2024-04-12,164,Morning,No,1,True
10453,10912,173,1287,2025-03-17,19,Night,Yes,4,False
10454,15757,1743,2270,2025-03-15,157,Night,Yes,1,True
10455,12588,1,172,2025-02-28,34,Evening,Yes,3,False
10456,2060,1340,2851,2024-06-12,80,Morning,No,3,True
10457,19089,1504,1601,2023-10-12,89,Evening,No,1,True
10458,17367,132,44,2023-11-16,6,Morning,No,1,False
10459,15050,640,966,2023-10-28,50,Night,Yes,5,False
10460,3242,1358,919,2024-04-03,16,Afternoon,Yes,5,False
10461,12100,1174,581,2023-11-14,150,Afternoon,No,2,True
10462,25006,816,2681,2024-02-13,14,Evening,No,1,False
10463,2802,373,3,2025-03-23,105,Afternoon,No,2,False
10464,14003,1632,2330,2025-01-28,92,Evening,Yes,5,True
10465,19816,1280,904,2023-10-08,149,Evening,Yes,2,True
10466,7686,873,2164,2024-02-11,31,Night,No,5,False
10467,11978,1245,2117,2025-05-20,99,Afternoon,No,2,False
10468,14554,1256,810,2023-10-29,84,Afternoon,No,4,False
10469,4007,1318,607,2023-08-19,8,Morning,Yes,3,False
10470,30624,1806,925,2024-12-28,65,Evening,No,2,False
10471,18589,1613,923,2023-12-24,176,Afternoon,No,4,True
10472,24822,1980,725,2024-10-22,18,Morning,Yes,4,False
10473,38285,1788,1514,2024-04-27,137,Evening,No,5,True
10474,31622,630,876,2023-09-14,124,Afternoon,No,5,True
10475,7108,893,2153,2025-02-04,35,Night,Yes,1,False
10476,39145,478,1912,2025-02-01,64,Night,Yes,2,False
10477,217,282,2918,2024-03-04,27,Night,No,5,False
10478,3390,554,1885,2024-10-07,110,Night,No,2,True
10479,37609,735,1241,2024-11-14,25,Evening,Yes,4,False
10480,6553,503,2444,2024-10-27,46,Night,No,2,False
10481,29642,1956,2946,2025-01-16,33,Evening,Yes,4,False
10482,6084,851,1063,2024-08-10,32,Morning,Yes,3,False
10483,8334,611,236,2024-02-24,112,Afternoon,Yes,2,False
10484,24035,1303,2532,2024-06-27,161,Afternoon,No,1,True
10485,38092,294,1223,2024-02-17,68,Evening,Yes,2,False
10486,39626,1232,1166,2024-09-10,10,Morning,No,4,False
10487,39487,475,2579,2024-08-24,25,Evening,No,2,False
10488,35791,828,2536,2023-12-15,114,Afternoon,Yes,5,True
10489,27021,893,2735,2024-08-01,54,Evening,Yes,4,False
10490,38076,1408,816,2025-06-05,16,Evening,No,4,False
10491,34213,94,2785,2023-07-15,132,Morning,No,2,True
10492,7159,1163,1499,2025-04-01,39,Evening,Yes,4,False
10493,11370,326,1884,2023-08-29,151,Night,No,3,True
10494,30787,1840,1610,2024-06-21,52,Night,No,3,False
10495,23353,1361,1989,2023-10-08,173,Evening,No,1,True
10496,37372,1246,2386,2023-12-04,64,Night,Yes,2,False
10497,37893,1733,71,2023-09-22,159,Night,Yes,3,True
10498,13448,205,1068,2024-10-29,76,Night,No,2,False
10499,32859,1751,2895,2025-02-27,132,Afternoon,Yes,2,True
10500,38714,1779,1290,2024-06-23,12,Evening,No,3,False
10501,3833,1392,889,2024-08-10,129,Night,Yes,1,False
10502,16936,1864,519,2023-10-01,31,Morning,Yes,2,False
10503,12632,75,877,2023-12-13,82,Morning,Yes,1,False
10504,31866,1210,2114,2023-09-19,10,Night,Yes,4,False
10505,24115,1130,2886,2023-12-15,135,Evening,No,2,True
10506,3606,1953,780,2024-10-10,11,Evening,No,5,False
10507,17566,465,1891,2023-12-05,85,Evening,Yes,4,False
10508,14786,824,372,2024-11-10,173,Evening,Yes,3,True
10509,8142,667,447,2025-01-15,82,Morning,No,4,True
10510,34259,1334,2345,2025-05-18,55,Afternoon,Yes,4,False
10511,31495,1844,1314,2024-03-09,54,Night,Yes,2,False
10512,10911,1287,1569,2023-06-22,117,Morning,No,4,True
10513,1781,881,2178,2024-08-01,143,Night,No,3,True
10514,28271,1621,1994,2023-11-01,43,Afternoon,Yes,1,False
10515,15352,665,856,2024-07-04,148,Afternoon,Yes,2,True
10516,801,1777,1888,2024-01-23,60,Morning,Yes,5,False
10517,37834,613,1503,2025-01-18,120,Night,Yes,5,True
10518,18021,252,440,2023-09-23,39,Afternoon,No,4,False
10519,5383,212,1390,2024-06-06,44,Evening,No,5,False
10520,5263,1687,2522,2023-11-21,65,Evening,Yes,1,False
10521,16420,929,1463,2023-11-18,166,Evening,No,2,True
10522,3108,436,1701,2025-03-18,127,Evening,Yes,4,True
10523,31323,735,1864,2023-08-18,79,Afternoon,No,4,False
10524,30109,1093,88,2024-02-04,34,Afternoon,No,2,False
10525,6384,1487,2256,2023-07-15,141,Evening,No,2,True
10526,26889,189,255,2025-04-30,19,Evening,Yes,2,False
10527,25747,617,1902,2025-02-14,89,Afternoon,Yes,4,False
10528,24248,1648,965,2024-10-03,176,Night,No,1,True
10529,23087,889,2103,2024-03-03,96,Evening,No,3,True
10530,39342,406,437,2024-11-10,94,Morning,Yes,3,False
10531,19282,1670,3000,2024-06-09,90,Morning,No,4,False
10532,26000,407,1906,2024-08-27,138,Night,Yes,1,True
10533,32914,571,2434,2024-10-17,151,Night,Yes,1,False
10534,17986,925,520,2025-02-07,137,Night,Yes,1,True
10535,39845,1194,2304,2023-11-11,18,Morning,No,2,False
10536,26120,461,1445,2024-11-01,110,Morning,Yes,3,False
10537,22802,1528,189,2024-09-22,86,Afternoon,No,1,True
10538,10418,375,871,2024-04-11,174,Night,No,3,True
10539,38860,337,1649,2025-06-12,150,Night,No,2,True
10540,25928,92,2067,2023-06-24,20,Evening,Yes,3,False
10541,28536,1581,2122,2025-03-06,150,Afternoon,Yes,4,True
10542,26187,1053,2574,2025-04-06,144,Evening,Yes,2,False
10543,3444,569,191,2024-10-06,85,Evening,No,4,False
10544,5735,471,1004,2023-12-07,94,Morning,Yes,5,False
10545,17199,554,1835,2024-09-22,48,Night,Yes,2,False
10546,13718,1701,2349,2023-11-14,41,Afternoon,No,4,False
10547,22951,544,2190,2024-03-13,169,Evening,Yes,5,True
10548,36018,1000,2504,2025-02-10,121,Morning,No,4,True
10549,12730,1923,2961,2024-02-06,165,Night,Yes,1,True
10550,7695,662,810,2024-09-29,155,Night,No,2,True
10551,29087,1976,1262,2023-09-18,161,Morning,Yes,2,True
10552,23172,1673,1221,2024-11-10,94,Evening,No,5,True
10553,39863,1204,521,2025-03-17,135,Afternoon,Yes,3,True
10554,11074,947,2677,2024-03-01,68,Afternoon,No,3,False
10555,23727,1429,744,2024-08-14,55,Afternoon,Yes,4,False
10556,14738,937,1824,2024-10-02,91,Evening,Yes,5,True
10557,34846,1470,2692,2024-08-31,29,Evening,No,2,False
10558,15671,1764,954,2024-01-13,163,Night,No,4,True
10559,7056,93,1037,2024-03-08,164,Afternoon,Yes,3,True
10560,24851,408,2489,2025-01-08,99,Evening,Yes,5,True
10561,30974,1734,1761,2024-01-13,151,Morning,No,5,True
10562,4937,833,1601,2024-04-03,60,Afternoon,No,2,False
10563,36106,173,900,2023-12-07,34,Evening,Yes,1,False
10564,38346,867,610,2025-01-02,47,Morning,No,2,False
10565,9252,615,2293,2024-02-22,173,Evening,No,3,True
10566,19582,277,1215,2023-10-18,157,Morning,Yes,3,True
10567,33556,1024,1234,2023-11-13,61,Afternoon,No,3,False
10568,11467,903,2298,2023-08-29,118,Night,No,2,True
10569,14014,705,2192,2024-07-22,156,Evening,No,4,True
10570,34150,1355,884,2023-11-16,11,Night,Yes,3,False
10571,33145,778,2282,2024-04-25,45,Night,No,5,False
10572,18043,1668,485,2024-09-14,125,Night,Yes,3,True
10573,8674,1876,1752,2024-12-22,68,Night,No,4,False
10574,19852,1290,2606,2024-11-08,163,Morning,Yes,5,True
10575,11793,1005,2224,2025-02-01,117,Morning,No,1,True
10576,27418,58,532,2023-12-22,160,Afternoon,Yes,3,True
10577,23021,1307,1201,2024-03-01,96,Night,No,5,False
10578,3069,1461,1622,2023-11-05,81,Afternoon,Yes,4,False
10579,7880,676,2231,2024-02-28,157,Afternoon,No,3,True
10580,12520,120,1728,2025-05-03,160,Afternoon,Yes,1,True
10581,18368,777,1583,2024-08-30,168,Night,Yes,5,True
